,title,view,channel,uploadtime,length,link,subscriber,like,dislike
126,新型コロナウイルス国内感染もさらに広がる　感染源の経路不明も,84K views,FNN.jpプライムオンライン,3 weeks ago,3:40,https://www.youtube.com/watch?v=uTHo7xv2N-o,202K,410,50
127,新型コロナウイルス　倦怠感と発熱“怪しい”と思ったらどうすべき?,32K views,FNN.jpプライムオンライン,3 weeks ago,1:37,https://www.youtube.com/watch?v=eSdqleZzSvQ,202K,227,25
128,新型コロナウイルス NY州でも感染増 市内で警戒,58K views,FCI NY,5 days ago,4:21,https://www.youtube.com/watch?v=MPJ5bG8iJDE,24.7K,378,22
129,新型コロナウイルス国内で520人 感染経路分からない事例も増加,20K views,FNN.jpプライムオンライン,3 weeks ago,1:11,https://www.youtube.com/watch?v=UBi9cnkATZY,202K,151,20
130,【世界は今...#195】アメリカ・イタリア・スペイン、新型コロナウイルスの状況  / 世界のトップエリート達が拒む人民の教育システム / 北海道おんな二人旅レポート・流氷編[R2/3/12],4.5K views,SakuraSoTV,5 hours ago,1:50:12,https://www.youtube.com/watch?v=aWr3Ly5wSIM,465K,246,10
131,日本航空　新型コロナで来月から韓国・台湾線も減便(20/02/19),26K views,ANNnewsCH,3 weeks ago,0:57,https://www.youtube.com/watch?v=PJHOGA25y9Y,976K,94,23
132,米CDC、日本渡航に注意呼びかけ「感染経路が不明」(20/02/21),58K views,ANNnewsCH,2 weeks ago,1:02,https://www.youtube.com/watch?v=8MXJnX4mGTY,976K,356,18
133,【LIVE】新型コロナウイルス関連　北海道会見,58K views,FNN.jpプライムオンライン,Streamed 2 weeks ago,52:15,https://www.youtube.com/watch?v=RUmIXOacekY,202K,350,37
134,“新型肺炎”国内3人目の患者　症状軽く入院せず(20/01/25),58K views,ANNnewsCH,1 month ago,1:58,https://www.youtube.com/watch?v=LqTB0l5SIJc,976K,147,430
135,【LIVE】新型コロナウイルス   専門家会議　会見,259K views,FNN.jpプライムオンライン,Streamed 1 week ago,1:12:08,https://www.youtube.com/watch?v=LkKiszyvB4c,202K,"1,380",226
136,新型コロナウイルスに関連した肺炎患者の追加情報について（県内１例目）,2.9K views,YouTube版山梨インターネット放送局,3 days ago,6:21,https://www.youtube.com/watch?v=wmyGsiHrcIc,1.66K,,
137,【LIVE】東京都が記者会見　新型コロナウイルスについて,146K views,FNN.jpプライムオンライン,Streamed 3 weeks ago,54:26,https://www.youtube.com/watch?v=R6qGZNNShNM,202K,329,100
138,新型コロナのワクチン開発へ　最短6カ月以内に試験,4.8K views,FNN.jpプライムオンライン,6 days ago,0:57,https://www.youtube.com/watch?v=0b2mMyzFvF4,202K,67,2
139,新型コロナウイルス　WHO 全世界で危険性「非常に高い」,29K views,FNN.jpプライムオンライン,1 week ago,1:06,https://www.youtube.com/watch?v=lVpWXdTgHqc,202K,120,50
140,【報ステ】世界で広がる日本の入国制限　新型コロナ(20/03/04),198K views,ANNnewsCH,1 week ago,4:56,https://www.youtube.com/watch?v=ObEd3KsVliM,976K,647,111
141,ぜんそく治療薬が効果か「感染者3人の症状改善」(20/03/03),94K views,ANNnewsCH,1 week ago,1:04,https://www.youtube.com/watch?v=XweRCNfZmDU,976K,"1,063",28
142,【LIVE】新型コロナウイルス 厚労省が記者会見,32K views,FNN.jpプライムオンライン,Streamed 2 weeks ago,10:17,https://www.youtube.com/watch?v=g_mM6APrLJA,202K,84,310
143,新型コロナ　国内の感染者35人に　中国に次ぐ多さ(20/02/06),38K views,ANNnewsCH,1 month ago,1:19,https://www.youtube.com/watch?v=9ySAbI18Quw,976K,168,103
144,【LIVE】新型コロナウイルス　3便帰国者1人から陽性反応,35K views,FNN.jpプライムオンライン,Streamed 3 weeks ago,1:03:17,https://www.youtube.com/watch?v=Qwgg1kFc8h0,202K,149,93
145,オーストラリアで新型コロナウイルス培養成功,642K views,テレ東NEWS,1 month ago,0:50,https://www.youtube.com/watch?v=Of91YVbYbgw,299K,"6,536",124
146,【LIVE】新型コロナウイルス　「受診の目安は？」　加藤厚労相会見,18K views,FNN.jpプライムオンライン,Streamed 3 weeks ago,25:54,https://www.youtube.com/watch?v=WbZbzt3RTx4,202K,69,96
147,希少動物を介してウイルス拡大か・・・中国専門家が指摘(20/02/25),30K views,ANNnewsCH,2 weeks ago,0:55,https://www.youtube.com/watch?v=T3P8gMVp9iM,976K,72,109
